user,location,tweet,likes,RT,Source,ID,Date
pup2dog,,"Claudias Canine Bakery Pawpermints Peppermint - Treats ==&gt; https://t.co/MAmSFBRBQJ

#3treats #COVID19 #stayathome… https://t.co/Th3G3Rxwrv",2,0,p2dog app,1509310533316530176,2022-03-30 23:24:07+00:00
EarthWizardInfo,USA,a messy home feels unsettling and stressful - learn how to know exactly what you have stored away - find Home Declu… https://t.co/8b0pDIbKsk,0,0,access api from my account only,1509302047501426688,2022-03-30 22:50:24+00:00
pup2dog,,"Claudias Canine Bakery Peanuts Goobers - Treats ==&gt; https://t.co/qywcb1Myt0

#3treats #COVID19 #stayathome… https://t.co/q4CNkKcV4r",1,0,p2dog app,1509299179776094211,2022-03-30 22:39:00+00:00
Realtxclmtnme,"Rockville, MD","Evil delegated to immigrants, ""mafia"" members, cult members, minorities, puppet masters are going to #StayAtHome.",0,0,Twitter for Android,1509290857438003219,2022-03-30 22:05:56+00:00
pup2dog,,"Claudias Canine Bakery Potato Gourmet - Treats ==&gt; https://t.co/yF1dlEVTvI

#3treats #COVID19 #stayathome #stayhome… https://t.co/ncTKH6b4eV",3,0,p2dog app,1509287899925303300,2022-03-30 21:54:11+00:00
zack52666296,,RT @florian_macek: Greetings from my garden. ☀️🙋🏼 Staying at home due to the coronvirus. Stay safe everyone! 🙏🏼 #StayAtHome #coronavirus #s…,0,105,Twitter for iPhone,1509286777093246980,2022-03-30 21:49:43+00:00
EarthWizardInfo,USA,what is your level of home organizing skill? - learn to create and efficient home bin storage system - visit… https://t.co/kJTPZZroNj,0,0,access api from my account only,1509281688610021376,2022-03-30 21:29:30+00:00
pup2dog,,"Claudias Canine Bakery Bundle Baked - Treats ==&gt; https://t.co/QHgyBmHpK7

#3treats #COVID19 #stayathome #stayhome… https://t.co/OKwvzVVLOI",2,0,p2dog app,1509276587564359686,2022-03-30 21:09:14+00:00
Jenni525Burger,"Ypsilanti, MI","Hi all, I'm inviting you all to join SurveyJ, a site that lets you earn money with social media. I just earned $40… https://t.co/p5ZYIfHG24",1,0,Twitter for iPhone,1509274718762934276,2022-03-30 21:01:48+00:00
EarthWizardInfo,USA,"intelligently organize to find things when you need them, even years later - get clutter under control - find Home… https://t.co/ToHZyv46Wi",0,0,access api from my account only,1509270380317495297,2022-03-30 20:44:34+00:00
pup2dog,,"ClaudiaS Canine Cuisine Assortment Cookies - Treats ==&gt; https://t.co/409Uvvkzyr

#3treats #COVID19 #stayathome… https://t.co/ILNmUxZlo7",1,0,p2dog app,1509265196900040714,2022-03-30 20:23:58+00:00
EarthWizardInfo,USA,"learn to determine what to keep, what to discard and what to store away - master the clutter! - visit… https://t.co/4kaPY1MSDI",0,0,access api from my account only,1509253909537341441,2022-03-30 19:39:07+00:00
pup2dog,,"Churpichews Natural Lasting 2 5 Ounce 1 Piece - Treats ==&gt; https://t.co/T2GhyYm5kl

#3treats #COVID19 #stayathome… https://t.co/2OcVP2qt46",2,0,p2dog app,1509253868944863233,2022-03-30 19:38:57+00:00
mypuppypics,,"RT @pup2dog: Charlee Bear Treats Liver Pack - Treats ==&gt; https://t.co/hHIdLgUpRw

#3treats #COVID19 #stayathome #stayhome #yummies https://…",0,1,purdymeez 333,1509253134643830795,2022-03-30 19:36:02+00:00
dwoodru11,,RT @dwoodru11: Enzolytics is the solution! #covid #coronavirus #corona #love #stayhome #bhfyp #quarantine #instagood #lockdown #staysafe #i…,0,3,Twitter for iPhone,1509246410679586831,2022-03-30 19:09:19+00:00
dwoodru11,,Enzolytics is the solution! #covid #coronavirus #corona #love #stayhome #bhfyp #quarantine #instagood #lockdown… https://t.co/zzug2PrRS3,9,3,Twitter for iPhone,1509246186460520453,2022-03-30 19:08:25+00:00
pup2dog,,"Choo Hooves Dog Chew Pack - Treats ==&gt; https://t.co/mY5qVUEFdc

#3treats #COVID19 #stayathome #stayhome #yummies https://t.co/jSvwMQbBTe",2,0,p2dog app,1509242564678930446,2022-03-30 18:54:02+00:00
theworkfluss,"Lancaster, Lancashire","RT @A_AMilne: “What I like doing best is Nothing,” said Christopher Robin.
“How do you do Nothing?” asked Pooh.
“Well, it’s when people cal…",0,1772,Twitter for Android,1509237493727739906,2022-03-30 18:33:53+00:00
pup2dog,,"Christmas All Natural Ingredients Bonne Filou - Treats ==&gt; https://t.co/5TI0wd36y4

#3treats #COVID19 #stayathome… https://t.co/qWIe4QtYLi",2,0,p2dog app,1509231221322170374,2022-03-30 18:08:57+00:00
Printifyaffil,,Have lots of design ideas but don't know where to start? Let get you started today! https://t.co/k7rNDs0sIh… https://t.co/S8rvX6Zxxi,1,0,Twitter for Android,1509223796175257603,2022-03-30 17:39:27+00:00
Printifyaffil,,Don't know where to start with your shop? Let talk about how to get your great designs out there… https://t.co/oczDY8ipJp,0,0,Twitter for Android,1509223287032844291,2022-03-30 17:37:26+00:00
Printifyaffil,,Don't wait till tomorrow. START NOW! start your own shop today with Printify https://t.co/k7rNDs0sIh #printify… https://t.co/Ppju8MhQPE,0,0,Twitter for Android,1509222711112912899,2022-03-30 17:35:08+00:00
pup2dog,,"Churu Lickable Treat Dogs Chicken - Treats ==&gt; https://t.co/q1GktUdA1n

#3treats #COVID19 #stayathome #stayhome… https://t.co/rnreCSboqT",3,0,p2dog app,1509219929404456965,2022-03-30 17:24:05+00:00
AttachmentMumma,"South coast, Sussex/Hampshire",How to Make a Journal for Teens and Tweens {FREE Printables} #tweens #parenting #teens #kids #kidsathome #lockdown… https://t.co/cfgPxqnHme,0,0,CoSchedule,1509218282527723527,2022-03-30 17:17:33+00:00
EarthWizardInfo,USA,master the clutter! - an organized home is the first step to a clean home - visit https://t.co/bCbpRTb3Xs for Perso… https://t.co/5vAuZ1M5rp,0,0,access api from my account only,1509218108095045645,2022-03-30 17:16:51+00:00
countercovid19,"California, USA",The cases are on declined but we must stay aware and use caution. #COVID19 #FlattenTheCurve #StayAtHome,0,0,IFTTT,1509214598758424580,2022-03-30 17:02:54+00:00
Orbitus_eSports,Cologne,(ง •̀_•́)ง[MYWTS][2/11M]Reclear Wednesday!! #stayathome #makelovenotwar https://t.co/pOKVQjxts0,1,0,Streamlabs Twitter,1509211849618829313,2022-03-30 16:51:59+00:00
RichySonny,Nigeria,"Hi all, I'm inviting you all to join SurveyJ, a site that lets you earn money with social media. I just earned $449… https://t.co/5WSuTI5LFG",0,0,Twitter Web App,1509210687708577799,2022-03-30 16:47:22+00:00
EarthWizardInfo,USA,learn valuable home organizing skills - find the most effective methods for managing clutter - visit… https://t.co/ksdvsgnOBN,0,0,access api from my account only,1509209434324668422,2022-03-30 16:42:23+00:00
pup2dog,,"Choo Hooves Chew each pack - Treats ==&gt; https://t.co/uCps8Rcfz4

#3treats #COVID19 #stayathome #stayhome #yummies https://t.co/9IcF2KNWpK",2,0,p2dog app,1509208583120076809,2022-03-30 16:39:00+00:00
live_with_covid,,"#EnjoyFromHome // Now you can't see GrandMa, so write to her. Letter can deliver our feeling more. #COVID19 #StayAtHome",0,0,twittbot.net,1509205288561250304,2022-03-30 16:25:55+00:00
mydrones123,,"RT @pup2dog: Castor Pollux Organix Flavored Cookies - Treats ==&gt; https://t.co/ZlmGj1DNSc

#3treats #COVID19 #stayathome #stayhome #yummies…",0,1,purdymeez 333,1509204821383036928,2022-03-30 16:24:03+00:00
Harr_Ferguson,University of Birmingham ,"RT @BerghahnAnthro: ""Child Protection Social Work in #COVID19: Reflections on Home Visits and Digital Intimacy"" by Sarah Pink, Harry Fergus…",0,4,Twitter for iPhone,1509204141293412362,2022-03-30 16:21:21+00:00
T1Texas,Houston,"TAG + SHARE with anyone that needs Internet Access 📡 at home. 👩🏾‍💻👨🏾‍💻
https://t.co/DRMqD5iNR7

#wifi… https://t.co/AbZ7MFZ6gh",0,0,Twitter for Android,1509200109229195274,2022-03-30 16:05:20+00:00
HItoshikyoto716,Kyoto City  Japan,"RT @Paru33071070: @ChocoHaggen 🎀THANK YOUUUU🎀
🌠Have a Lovely day and all
 friends🙏#StayAtHome🏡
♥️♥️🌏 #BeHappy♥️♥️
@Soni30799036 💌📴🎀
@akpoly…",0,1760,Twitter for iPhone,1509199111882305536,2022-03-30 16:01:22+00:00
pup2dog,,"Classic P Nuttier Oven Baked Biscuit Ounces - Treats ==&gt; https://t.co/pCpL5Kukz4

#3treats #COVID19 #stayathome… https://t.co/WlCos6ZzdJ",2,0,p2dog app,1509197250802630657,2022-03-30 15:53:58+00:00
YORBusinessExpo,Leeds ,"Get Seen By More People &amp; Grow Your Business.
Bigger Audience = More Prospects = More Customers = More Revenue
Visi… https://t.co/c2D9C8JVLH",0,0,The Social Jukebox,1509190054534651908,2022-03-30 15:25:23+00:00
EarthWizardInfo,USA,master the clutter! - learn valuable home organizing skills - find Organization Life Coaching info at… https://t.co/40YaOl3tL3,0,0,access api from my account only,1509186949084495873,2022-03-30 15:13:02+00:00
pup2dog,,"ClaudiaS Canine Cuisine 24 Piece PeanutS - Treats ==&gt; https://t.co/rEM4sGSSwN

#3treats #COVID19 #stayathome… https://t.co/GpLkGTIL17",3,0,p2dog app,1509185925389115392,2022-03-30 15:08:58+00:00
JonathanLSeagul,UK ,RT @John55139: NIH researchers identify potential new antiviral drug for COVID-19 https://t.co/VJY4kMhChl…#StayAtHome #Conlig #Cotton,0,1,Twitter for iPhone,1509183726604935173,2022-03-30 15:00:14+00:00
John55139,,NIH researchers identify potential new antiviral drug for COVID-19 https://t.co/VJY4kMhChl…#StayAtHome #Conlig #Cotton,1,1,Twitter Web App,1509182453918973961,2022-03-30 14:55:10+00:00
GoForHealth,Natural Health Remedies ⬎,What Can a Stay-At-Home Mom Do to Make Money? – Be Amazed! ~~&gt; https://t.co/dLznlwewtf Please reTweet #StayAtHome… https://t.co/eHimGnZiD2,0,0,SocialOomph,1509179153370783751,2022-03-30 14:42:04+00:00
Cindythecatpink,Kalteng,"SO YOU GUYS #stayathome 🏠
STAY LEARN AT HOME
STAY WORK AT HOME
WASH YOUR HAND
MAINTAIN A DISTANCE
AND DON'T LEAVE THE HOUSE.",0,0,Twitter Web App,1509174744759029762,2022-03-30 14:24:32+00:00
pup2dog,,"ClaudiaS Canine Cuisine 10 Ounce Birthday - Treats ==&gt; https://t.co/ek8RuSohTp

#3treats #COVID19 #stayathome… https://t.co/eMM6aObPsi",3,0,p2dog app,1509174610645893122,2022-03-30 14:24:00+00:00
AttachmentMumma,"South coast, Sussex/Hampshire",20 Super Fun Activities for Tweens and Teens to Do at Home #stayhome #lockdown #tweens #teens #socialdistancing… https://t.co/huneznAdMa,0,0,CoSchedule,1509170825060093955,2022-03-30 14:08:58+00:00
mypuppypics,,"RT @pup2dog: Chicken Turkey Jerky Treats Small - Treats ==&gt; https://t.co/Tldg0oXZdv

#3treats #COVID19 #stayathome #stayhome #yummies https…",0,1,purdymeez 333,1509168584580341766,2022-03-30 14:00:04+00:00
pup2dog,,"Churu Bites Chicken Recipe Filled - Treats ==&gt; https://t.co/Q7yalzjDvd

#3treats #COVID19 #stayathome #stayhome… https://t.co/UyTRPHzBUh",1,0,p2dog app,1509163270845964288,2022-03-30 13:38:57+00:00
pup2dog,,"ClaudiaS Canine Bakery 10 Ounce Birthday - Treats ==&gt; https://t.co/T4Mm3EsceN

#3treats #COVID19 #stayathome… https://t.co/AiLTRO5AM6",2,0,p2dog app,1509151947919609858,2022-03-30 12:53:57+00:00
CorneliusKtum,,"Hello,

I am inviting you to join WorkPesa, a site that lets you earn money by installing apps, completing surveys… https://t.co/FAl81x5fjb",1,0,Twitter Web App,1509151155753996292,2022-03-30 12:50:48+00:00
EarthWizardInfo,USA,learn to organize and declutter your basement - clutter promotes filth - find Home Organization Life Coaching info… https://t.co/XG13TAtZZv,0,0,access api from my account only,1509150585160966145,2022-03-30 12:48:32+00:00
0214towel,千葉 関東地方,"RT @mcgcalado: 'They can cut all the flowers, but they can't stop the coming of Spring.' 
Pablo Neruda✍️

✻

💞🌺🍀 I wish you all a safe time…",0,1051,Twitter for Android,1509149486248980481,2022-03-30 12:44:10+00:00
0214towel,千葉 関東地方,"RT @mcgcalado: 'If you love a flower, don't pick it up. Because if you pick it up it dies and ceases to be what you love. So if you love a…",0,998,Twitter for Android,1509149471354937349,2022-03-30 12:44:07+00:00
iYogaDublin,"Dublin, Ireland","Wednesday of yoga class:
GENERAL level class with Denise Lundberg today @ 18:15-19:30
Book here:… https://t.co/n9Michomjv",1,0,Buffer,1509147443061043200,2022-03-30 12:36:03+00:00
dwoodru11,,RT @dwoodru11: Enzolytics is the solution! #covid #coronavirus #corona #love #stayhome #bhfyp #quarantine #instagood #lockdown #staysafe #i…,0,2,Twitter for iPhone,1509141790745636870,2022-03-30 12:13:36+00:00
dwoodru11,,Enzolytics is the solution! #covid #coronavirus #corona #love #stayhome #bhfyp #quarantine #instagood #lockdown… https://t.co/mL0vqkSjwa,9,2,Twitter for iPhone,1509141757434421250,2022-03-30 12:13:28+00:00
pup2dog,,"ClaudiaS Canine Bakery Carousel Party - Treats ==&gt; https://t.co/w5hrAzlvpt

#3treats #COVID19 #stayathome #stayhome… https://t.co/rEM8BhRgf1",2,0,p2dog app,1509140625907761160,2022-03-30 12:08:58+00:00
JoblingJulianne,,"RT @Ethica11y_Vegan: 🙏 FAIRYTALE ENDING FOR THIS BABY WHO WAS REJECTED BY HIS NATURAL MOTHER❗️

❤️ Retweet if you love happy animal stories…",0,363,Twitter for iPhone,1509139230010015746,2022-03-30 12:03:25+00:00
paoloigna1,,"RT @nikolausmella: Today marks the 340th anniversary of the birth of the Italian-French #cellist &amp; #baroque composer, Jean-Baptiste #Stuck.…",0,3,Twitter Web App,1509132222837764110,2022-03-30 11:35:34+00:00
guitarlo,"Bali, Indonesia",The Return of the Stay-at-Home Dad | Families - via @pensignal #the #return #of #the #stayathome #dad https://t.co/hDM1aLkjUR,0,0,Penname,1509131741595852800,2022-03-30 11:33:40+00:00
pup2dog,,"Christmas Bark Harvest Pumpkin Recipe - Treats ==&gt; https://t.co/hkg77Rn2HU

#3treats #COVID19 #stayathome #stayhome… https://t.co/9C07NBrLTQ",3,0,p2dog app,1509129293355495430,2022-03-30 11:23:56+00:00
Anabel86054529,,"RT @Ethica11y_Vegan: 🙏 FAIRYTALE ENDING FOR THIS BABY WHO WAS REJECTED BY HIS NATURAL MOTHER❗️

❤️ Retweet if you love happy animal stories…",0,363,Twitter Web App,1509124102011101185,2022-03-30 11:03:18+00:00
macgyver_p,Canada,@CheriDiNovo Now with cases rising in Ontario cause of the B2 variant it seems @fordnation &amp; @Alberta_UCP aka… https://t.co/n77nGIMyVQ,0,0,Twitter for Android,1509123587352915968,2022-03-30 11:01:16+00:00
pup2dog,,"Choovio Chicken Fish Treats 6 Ounce - Treats ==&gt; https://t.co/B6BMrBDJVA

#3treats #COVID19 #stayathome #stayhome… https://t.co/V68kv5qxIK",3,0,p2dog app,1509117975546241025,2022-03-30 10:38:58+00:00
Katheri12291962,"Melbourne, Victoria","Yesterday's lunch: #roastvegetables with #bread, #cheese and #juice! Yummy! #fiber #guthealth #pumpkin #stayathome… https://t.co/aPW2oB7a1K",0,0,Instagram,1509113972716445697,2022-03-30 10:23:03+00:00
Katheri12291962,"Melbourne, Victoria",@bushellstea with #oreos and a #digestivebiscuit for #afternoontea! Yum! #tea #hongkonglockdown #chinalockdown… https://t.co/QVnCWB2vbV,0,0,Instagram,1509112618165886979,2022-03-30 10:17:40+00:00
JuergenAusNRW,,"RT @Ethica11y_Vegan: 🙏 FAIRYTALE ENDING FOR THIS BABY WHO WAS REJECTED BY HIS NATURAL MOTHER❗️

❤️ Retweet if you love happy animal stories…",0,363,Twitter Web App,1509109827624218627,2022-03-30 10:06:35+00:00
lasc1943,"Michigan, USA","RT @Ethica11y_Vegan: 🙏 FAIRYTALE ENDING FOR THIS BABY WHO WAS REJECTED BY HIS NATURAL MOTHER❗️

❤️ Retweet if you love happy animal stories…",0,363,Twitter for iPad,1509107531637039110,2022-03-30 09:57:28+00:00
VercesiErnesto,Milano ,"RT @Ethica11y_Vegan: 🙏 FAIRYTALE ENDING FOR THIS BABY WHO WAS REJECTED BY HIS NATURAL MOTHER❗️

❤️ Retweet if you love happy animal stories…",0,363,Twitter for Android,1509107496950153218,2022-03-30 09:57:19+00:00
pup2dog,,"Churu Chicken Recipe Scallop Filled - Treats ==&gt; https://t.co/UjcQNRfPzh

#3treats #COVID19 #stayathome #stayhome… https://t.co/3Fkf2oDfNp",3,0,p2dog app,1509106660857585668,2022-03-30 09:54:00+00:00
CrisciGloria,Italia,"RT @Ethica11y_Vegan: 🙏 FAIRYTALE ENDING FOR THIS BABY WHO WAS REJECTED BY HIS NATURAL MOTHER❗️

❤️ Retweet if you love happy animal stories…",0,363,Twitter for Android,1509104114571034628,2022-03-30 09:43:53+00:00
Ethica11y_Vegan,United Kingdom,"RT @Ethica11y_Vegan: 🙏 FAIRYTALE ENDING FOR THIS BABY WHO WAS REJECTED BY HIS NATURAL MOTHER❗️

❤️ Retweet if you love happy animal stories…",0,363,Twitter for iPad,1509103650689454083,2022-03-30 09:42:02+00:00
pup2dog,,"Christmas Rawhide Holiday Stocking Small - Treats ==&gt; https://t.co/iIFrENQ2Mr

#3treats #COVID19 #stayathome… https://t.co/F7cIedw3zy",2,0,p2dog app,1509095338707238916,2022-03-30 09:09:01+00:00
mzoner123,,"RT @pup2dog: Carolina Prime Pet 45261 Sweet - Treats ==&gt; https://t.co/xvSVXmRNUn

#3treats #COVID19 #stayathome #stayhome #yummies https://…",0,2,purdymeez 333,1509090063573032964,2022-03-30 08:48:03+00:00
mypuppypics,,"RT @pup2dog: Cesar Soft Treats Filet Mignon - Treats ==&gt; https://t.co/fiSeLizXiS

#3treats #COVID19 #stayathome #stayhome #yummies https://…",0,1,purdymeez 333,1509090061421359109,2022-03-30 08:48:02+00:00
Hillapkemo66,,"Hello,

I am inviting you to join SafWork, a site that lets you earn money by installing apps, completing surveys a… https://t.co/HROviu6Qem",0,0,Twitter Web App,1509084275156688903,2022-03-30 08:25:03+00:00
pup2dog,,"Chulu Natural Treats Made Mouthwatering - Treats ==&gt; https://t.co/40NijRIkWn

#3treats #COVID19 #stayathome… https://t.co/6XRmyT3Jx1",2,0,p2dog app,1509083999691591682,2022-03-30 08:23:57+00:00
HustleNicky,,"RT @pup2dog: ChewMax Pet CM NB11 13117 Strap - Treats ==&gt; https://t.co/RNvOwRUvjG

#3treats #COVID19 #stayathome #stayhome #yummies https:/…",0,1,purdymeez 333,1509074962593853445,2022-03-30 07:48:02+00:00
ORBiSwebsites,United Kingdom,"Traditional marketing techniques on modern day platforms.
What we do works which is why we GUARANTEE to increase yo… https://t.co/LwuX0sRykQ",0,0,The Social Jukebox,1509074512226267139,2022-03-30 07:46:15+00:00
pup2dog,,"Chips Pound Natural Rawhide Alternative - Treats ==&gt; https://t.co/i39h4HTxgY

#3treats #COVID19 #stayathome… https://t.co/BFPPAetClB",4,0,p2dog app,1509072671539179525,2022-03-30 07:38:56+00:00
monashdigital,,"RT @BerghahnAnthro: ""Child Protection Social Work in #COVID19: Reflections on Home Visits and Digital Intimacy"" by Sarah Pink, Harry Fergus…",0,4,Twitter for iPhone,1509069982021287940,2022-03-30 07:28:15+00:00
pup2dog,,"Chicken Turkey Jerky Treats Small - Treats ==&gt; https://t.co/Tldg0oXZdv

#3treats #COVID19 #stayathome #stayhome… https://t.co/48XiLLQAsQ",2,1,p2dog app,1509061358737842182,2022-03-30 06:53:59+00:00
daniele_fenini,,Send in the clowns #RobertoMancini #Qatar2022 #umiltà #piangina #stayathome https://t.co/dLMa1BComc,0,0,Twitter for iPhone,1509060005739352067,2022-03-30 06:48:37+00:00
urdoingamazings,Love and support,"you                are               doing                  amazing,                  sweeetie,… https://t.co/MrC0hFf3Ya",0,0,You're doing amazing sweetie,1509053365451472903,2022-03-30 06:22:13+00:00
pup2dog,,"Chompin Natural Intestine Dog Treats - Treats ==&gt; https://t.co/pf3CLIFQ7e

#3treats #COVID19 #stayathome #stayhome… https://t.co/OiL4q5qMMd",2,0,p2dog app,1509050023723638785,2022-03-30 06:08:57+00:00
DeepakT56237035,,"This Rajasthan Diwas, let’s celebrate and honor the spirit, history and legacy of Rajasthan by keeping ourselves an… https://t.co/oA4YsKaysa",0,0,Twitter for Android,1509045195362365440,2022-03-30 05:49:45+00:00
pup2dog,,"Chomps Peanut Butter Natural NT064V - Treats ==&gt; https://t.co/pKn0Te7RwU

#3treats #COVID19 #stayathome #stayhome… https://t.co/EJ9y6VgqTB",2,0,p2dog app,1509038696816951301,2022-03-30 05:23:56+00:00
vridianmusic,"New Delhi, India","#stayathome continues to be the theme for my generation, except now it's because of rising petrol prices rather than an epidemic ✴️",2,0,Twitter for Android,1509034537124188161,2022-03-30 05:07:24+00:00
pup2dog,,"Choice Davies Chews Chicken 1 4kg - Treats ==&gt; https://t.co/dZVLFug8Je

#3treats #COVID19 #stayathome #stayhome… https://t.co/iL6nRdVtZo",4,0,p2dog app,1509027380333105157,2022-03-30 04:38:58+00:00
live_with_covid,,#EnjoyFromHome // Learn world history. Also good timing to study international relationship. #COVID19 #StayAtHome,0,0,twittbot.net,1509024096167739399,2022-03-30 04:25:55+00:00
pup2dog,,"Chomps Assorted Wrapped NT072V Natural - Treats ==&gt; https://t.co/lX5o9RPwKX

#3treats #COVID19 #stayathome… https://t.co/qkMzMac6QA",3,0,p2dog app,1509016059675922436,2022-03-30 03:53:59+00:00
EarthWizardInfo,USA,clutter detracts from the beauty of your home - what impact does clutter have on your life? - visit… https://t.co/1FWPVw7yKy,0,0,access api from my account only,1509013416178073608,2022-03-30 03:43:29+00:00
guitarlo,"Bali, Indonesia",The Return of the Stay-at-Home Dad | Families - via @pensignal #the #return #of #the #stayathome #dad https://t.co/trNDbSojKe,0,0,Penname,1509010273297907714,2022-03-30 03:30:59+00:00
mypuppypics,,"RT @pup2dog: Chicken Feet Dog Treats American - Treats ==&gt; https://t.co/kQycOz3CFz

#3treats #COVID19 #stayathome #stayhome #yummies https:…",0,1,purdymeez 333,1509005504747610115,2022-03-30 03:12:02+00:00
pup2dog,,"Choo Chums Mint Ring Large - Treats ==&gt; https://t.co/EMuWPfREcM

#3treats #COVID19 #stayathome #stayhome #yummies https://t.co/yGkdTxHEvv",2,0,p2dog app,1509004722027511810,2022-03-30 03:08:56+00:00
pup2dog,,"Choo Chums Chocolate Ring Large - Treats ==&gt; https://t.co/tJyi8f6xXF

#3treats #COVID19 #stayathome #stayhome… https://t.co/K45qk5XfkM",3,0,p2dog app,1509003955791183874,2022-03-30 03:05:53+00:00
EarthWizardInfo,USA,learn valuable home organizing skills - learn to organize and declutter your basement - find Personal Organization… https://t.co/Ff74hP2blw,0,0,access api from my account only,1508992640452284427,2022-03-30 02:20:55+00:00
DIEBO37RT2,United States - Boston,"RT @Paru33071070: @ChocoHaggen 🎀THANK YOUUUU🎀
🌠Have a Lovely day and all
 friends🙏#StayAtHome🏡
♥️♥️🌏 #BeHappy♥️♥️
@Soni30799036 💌📴🎀
@akpoly…",0,1760,Twitter Web App,1508987735629041676,2022-03-30 02:01:26+00:00
EarthWizardInfo,USA,receive a plethora of home decluttering insights - a clean home is an organized home - visit… https://t.co/pP99khJDCl,0,0,access api from my account only,1508979558007066641,2022-03-30 01:28:56+00:00
live_with_covid,,#EnjoyFromHome // Enjoy virtual trip by Google earth. Plan it in detail. It can be used later. #COVID19 #StayAtHome,0,0,twittbot.net,1508978797613555715,2022-03-30 01:25:55+00:00
Krishna65666188,,"RT @AADDlover: 3 Most Beautiful women I have ever seen..

Kate Winslet
Alexandra Daddario
Aishwarya rai 

#StayAtHome 
#wednesdaymorning 
#…",0,27,Twitter Web App,1508972719131402245,2022-03-30 01:01:46+00:00
SeekoTiefenwine,"Springfield, MO","Teriyaki chicken and broccoli after a walk and before a nap. 😴

.
.
.
.
.
#cookathome #eatathome #stayathome… https://t.co/zum3FblVuk",0,0,Instagram,1508967079667331073,2022-03-30 00:39:21+00:00
0b318129b4cf45a,"Accra, Ghana🇬🇭💫","RT @senyuiedzorm: The Mamahood Swag, Multitasking Is K, #COVID19 #coronavirus  Making It No Easier !!!
A Blessed Happy Mother’s Day To Us,…",0,56,Twitter for Android,1508966583045140483,2022-03-30 00:37:23+00:00
lottoLishus,A Galaxy Near You,"Today's draw @ 11 p.m. ET. The odds of hitting the #Jackpot are big!! $60 MILLION!! Get your ticket NOW!! 💰🎉

Each… https://t.co/L65xds45Ke",0,0,Hootsuite Inc.,1508940569334239243,2022-03-29 22:54:01+00:00
